audio_file|text
D:\pro\koice\dataset\wavs\audio0000530.wav|زنکریزی سری نگرگ ریجنل سنٹرن چپ ہستتی تعلیم دیناس میں ٹاکار ترق کی پرامت آج چھ سہتوک عالمی دو مناؤن یہاں یہ دو چپ رات وریہ
D:\pro\koice\dataset\wavs\audio0000531.wav|دیتی میں اپریل منام نیوہ امیق مقصد چھ سیحت چھ رہ چھ راوٹ کرنے سے متعلق بیداری انہیں ورلے حلت دو کس موقع پر چھ نئیب صدری جمہوریہ سی پی رادہ کرشن وزیر
D:\pro\koice\dataset\wavs\audio0000532.wav|نرندر موڈی تمرکزی صحت وزیر جے پی نڑھا سان کے سو دوئی میں شخصیت سو پنڈن بن بن پوگامن منسٹی منسائنی نفرن ہن شکریہ
D:\pro\koice\dataset\wavs\audio0000533.wav|کرموت یہ مو دوئی میں لکن خدمت کرنے تاکہ خوشحال معاشر باپت پانن پان وقف کرموت چھو تیمہ دیود لکن پر زور جی تیم گچنہ خوشحال ملک قائم کرنے باپت پان
D:\pro\koice\dataset\wavs\audio0000534.wav|صحت مند روزنوک یراد تھا ون ورل اہلہ دیکھز موکس پڑا گورنمنٹ ڈینٹل کالیج سرینگر طرف تعلیمی ماکم کے اتواس گاندربل جلس مند تعلیمی علمان ہاں دی بابت
D:\pro\koice\dataset\wavs\audio0000535.wav|خصوصی اورل ہیلتھ کیمپ کو سانس کرنا ایمی پروگراموں کا مقصد چھو لوکن تطور بے علمان صحت اس متعلق رہ چراوٹ کرنا اس متعلق جان کری دیں گورنمنٹ ڈگری
D:\pro\koice\dataset\wavs\audio0000536.wav|گورمنٹ ڈینٹل کالج سری نگر کیو مہر ڈاکٹر ون جی جیٹ پروگرام ان برون کونٹی منعقد کرنے یمن دوران تیلویل من زندہ دائیدین علاج کرنست
D:\pro\koice\dataset\wavs\audio0000537.wav|دن روش راوٹ کرنے سے مطلق ذانکری دن یہ تیمہ ونزیزی لسپنزین یہ ارشی طبی قیمپ لاغنے میں مستعلب علم دن روش کرنے سے مطلق ذانکری فراہم کرنے یہ
D:\pro\koice\dataset\wavs\audio0000538.wav|تقریب پیٹا اس تعلیمی محکم ایک ڈائریکٹر تا گورنمنٹ ڈینٹل کالیج سری نگریک پرنسپلتی موجود یہاں سکول شورین دندن تا دندوٹین رہش کرنا سمتل اگزان کری دیت
D:\pro\koice\dataset\wavs\audio0000539.wav|ورڈ اہلہ ڈے کے سلسل اسمزاف ڈسٹک ریگل سروسز ایتھارٹی کولگیمی طرف گورمنٹ نرسنگ کالیج تر صحت ماکم کے اتھواس اگزان کری پرگرام منقطع کرنا ہے
D:\pro\koice\dataset\wavs\audio0000540.wav|دوران تقریر کرنے والے سہت اور اصراون اس مطلق زان کریت احتیاطی تدبیر نسبت پنن خیال بائی
D:\pro\koice\dataset\wavs\audio0000541.wav|اس پنجاب گورنمنٹ سیکنڈری سکول کو اس ماغمت کے ایک تقریب ہم سانس کرنا یہ پروگرام منقد کرنا اس پنجاب صحت تعلیم تخیل کو دماغ میں اتواز دیتا ہوں
D:\pro\koice\dataset\wavs\audio0000542.wav|اطموکس پر دیجتے بھی مہروں وستادوں تو دھوئی میں وزانن والے لوگوں موجود دورس میں سہتا سوئید ریلیٹ چیلنجن تھی من اندبور دن کے طور طریقہ نظبت زان کری۔
D:\pro\koice\dataset\wavs\audio0000543.wav|ایوش محکمت عرفہ پلوان کے ظل ایوش دفتر کے اتھواس ظل ہسپتال اس منزل دندہ دائدین متعلق اگزان کریت طبیقی امپلاغن یا دوران بیان
D:\pro\koice\dataset\wavs\audio0000544.wav|بیمارن مفت چکب کرنا ہوتا مختلف بیمارن مز آئے آئیوش دواتے بگ رہا ہونے پہلی طرف آو ور ملکیس بن گلستان گامس مز آہ
D:\pro\koice\dataset\wavs\audio0000545.wav|ڈینٹل کیمپ لاغنے یا دوران علاقین لڑکن تکورین بزرگ شہرین تا عام لوکن دندن چیک اپ کرنا آو دنددائی و خطرائی مفت دواستی بغراونا
D:\pro\koice\dataset\wavs\audio0000546.wav|حضرت والحلقی کے اسمبلی ممبر سلمان ساگرن کراز پارٹی دفتر اس پر مختلف عوامی وابدن پارٹی لیڈر انتقار کنن سید کدبا تو وہ نوکز نیشنل کانفرنس
D:\pro\koice\dataset\wavs\audio0000547.wav|سرکار چی جمہو کشوری ترقی یقینی بناونا تو لوگا راحت و آتاونا خطر تمام وسیل کامل آگا تمہاں وہنجے پارٹی چی زمینی سترس پر مضبوط بناونا ضرور ہے
D:\pro\koice\dataset\wavs\audio0000548.wav|پیڈیپی کے دفتر پر سبع دارس پارٹی ہندیان زونل سوثیکن کار کونن ہندہ اجراس یا دوران پارٹی ہند جنرل سیکرٹی گولام نبی لونہان جوران پارٹی
D:\pro\koice\dataset\wavs\audio0000549.wav|سوشل میڈیا ونگ مزید کارگر بناو نک باندھ باندھ کر یوزن سی آئی سی حریف انہوں نے چال بے نکاب کرنے جن تیمہ ونز نیشنل کانفرنس
D:\pro\koice\dataset\wavs\audio0000550.wav|کانگریس پارٹی شپرین پہ لوگوں نے بے شہلتہ رکھاوان یہ توڑ کرنی ضرورت ہے سری نگرک ڈپٹی کمیشنر اکشہ لابرون حساس علی جان روڑ ایدگاہ تک خانی
D:\pro\koice\dataset\wavs\audio0000551.wav|یا سری نگر نوے مال ماخم چے ایم آر از تعمیر کرنے چے قائم اسام کے منائیم نوے ریونیو ایم آر از تعمیر کرنے سے مطلق مکمل زان کری دینا ڈپٹی کمیشٹرن دی تعمیر
D:\pro\koice\dataset\wavs\audio0000552.wav|قیمت تیزی انہی ہدایت جو جن لوگوں نزدیکی خدمت آئیت ان روزے تھکن ورمولکیس پٹن تحصیل اسمز پلحلن گام اسمز آئی از یوہس حجس نیل
D:\pro\koice\dataset\wavs\audio0000553.wav|موسیقی
D:\pro\koice\dataset\wavs\audio0000554.wav|ظلم کے تمام اعزموں شرکت سریعید نگرہ اردو کونسل طرف منقض عید ملن تقریب ہندوز حرش اسپیٹ ویسنو تقریب کرن والے اردو زبون
D:\pro\koice\dataset\wavs\audio0000555.wav|تا ادباس ترقی دین باپت ایک ہمگیر تحریک ہن ضرورت آت موکس پڑا ونز مالین ماجن چھو لازمی زی تمگسن پنن شرین اردو پرناونس لکھنا
D:\pro\koice\dataset\wavs\audio0000556.wav|تقریب پر بولا ہوں ڈاکٹر رفیق مسودین جو اردوچ روچ کریں جو ایسے سارے نہیں ہوں ذمہ داری تقریباں جائے ڈاکٹر مشتا گنائی سن زکیتا با
D:\pro\koice\dataset\wavs\audio0000557.wav|خدمات اقبال کی اصلی معنویت اور اقبال اینڈ کرنٹ ایشوز جیری کرنے ایمیں علاوہ فیض قاضی آبادی سنز کتاب
D:\pro\koice\dataset\wavs\audio0000558.wav|صحبت سوال ہینت اجرا کرنا بندپور جلس پنچ پوشن بھی پڑھائی بھی فلیکشپ پروگرام استحاد ارشد کنو آنگنواری سنٹر مزید مضبوط بناو
D:\pro\koice\dataset\wavs\audio0000559.wav|یہاں امی کوشیوں مقصد چو شورین بہتر تاکتی گزہ دینا سیدھے تین دے ذہنیت جسمنی وطواشرس کن جوان دون آتھ موکس پٹ ون
D:\pro\koice\dataset\wavs\audio0000560.wav|ایسی ڈی ایس محکم ایک ڈسٹک اپسرنز آنگنواری مرکزن منسو گوئی بخور زننن تو شرن دو دنوائی دن ماجن ہوند تبی صحت یقینی بناوند
D:\pro\koice\dataset\wavs\audio0000561.wav|یہاں تتیمنچہ طاقتی گزہ فراہم کرنے یہاں زہری یونیورسٹی کشمیر طرف آو روزگار حاصل کرنے خطر کام لاکھ تواجن سری کلچر ٹیکنالوجی شروع کرنے بابت ہے کہ پروگرام
D:\pro\koice\dataset\wavs\audio0000562.wav|پروگرام اکسنز کرنے یہ پروگرام آو سرنل انتہا ناغ سری کلچر محکم کے آتھوا سے منقض کرنے پروگرام اک مقصد ہو جنوبی کشیر ہند کومیل گوٹس کیمین ہند پودا
D:\pro\koice\dataset\wavs\audio0000563.wav|اور وابدانس کو محل کریں یوزن تمن کم لاکھتوائی نو ٹیکنالوجی اور سویت روزگار حاصل سب جتھے کے بونرہ سی ایس آئی آر
D:\pro\koice\dataset\wavs\audio0000564.wav|آئی ایم تارپاہ پلوائی میں لیونڈر وابداؤں نے تو کل بگراؤں نے باپتاک زان کری پروگرام منقض کرنے پروگرام اس پر کشیر ہندو مختلف علاقوں پر
D:\pro\koice\dataset\wavs\audio0000565.wav|ہم تو کوئی ملے ہوتا دھوئی میں ہوتا لوگ درو شرکت آت موکس پہ بسنے تقریر کرنے والے ہو کوئی ملے ہونے ہونے جو باپت لیونڈریک مرشی فائدے کرنے کی تو اور طریقے میں چھیں جو ضرورت
D:\pro\koice\dataset\wavs\audio0000566.wav|علاوہ دوئیم گوشتے ریاستی ستریج انسپائر مونک سکیم آئے اس سی ای آر ٹی منز کامیابی سان متعلق
D:\pro\koice\dataset\wavs\audio0000567.wav|آتموکس پڑھ کر محکم کے مہروں علا تعلیمی عدداروں تقریر تو کو رکھتے من وستادن شاباش یہ دشتہ علمان من زمین سترس پر
D:\pro\koice\dataset\wavs\audio0000568.wav|نوین گیت سائنسی مزاز پردک کرنے اس پر مدد میلان چھو دورانائی کشتن تعلیم علمانی طرف پانچ سطح نوین موڈل پیش کرنے یہ منگوڑے ان اس
D:\pro\koice\dataset\wavs\audio0000569.wav|پیرمونک سکیم تاہت سار نپات دا ساس روپی ینا میں میل میں داشت جمہو کشمیر او بی سی ویلفیر اسسیشن چو سری نگرے کس پریس کانفرنس دوران
D:\pro\koice\dataset\wavs\audio0000570.wav|او بی سی زمر خطر اٹھ فیصد ریزرویشن فراہم تاوے کے سلسل اسم وزیرزم نرندر موڈی سندھ شکریہ آدھا کرمت ایسو سیشنی ہیں صدر محمد شفی شمن
D:\pro\koice\dataset\wavs\audio0000571.wav|جو او بی سی زمرکین لوکن چھو او بی سی سیٹیفیکیٹ حاصل کرنے سے مشکلات بچیوں ہیں تک کہ اچھ سویت ریلی طریقے کارس میں چھکیں تھری بچیں
D:\pro\koice\dataset\wavs\audio0000572.wav|تیموکر حاکم ایپیلز او بی سی سیٹی پیکٹ حاصل کرنک طریق دچے سہل آسان تا طوالت ورے بناونی جن
D:\pro\koice\dataset\wavs\audio0000573.wav|سنگم علاقہ سمجھے ویرین ہنج کرکٹ بیٹھ تیار کرنے یہاں تو یہمچہ علاقہ کوئی تو بھائی لوگوں میں سو تری سپنڈ منڈیا نماز کرنے یہاں تفصیلوں مطابق سنگم علاقہ
D:\pro\koice\dataset\wavs\audio0000574.wav|کرکٹ بیٹھ تیار کرنے قریباً سو اور ہتھ کار خان موجود یہ تھی ڈوڑ لیش نوجوان روزگار حاصل سب دانچو وہاں نوچو یہ واضح کہ شرن
D:\pro\koice\dataset\wavs\audio0000575.wav|ویر بیٹن ہاں زبانگ چھے خلیجی ملکن مزدے تا سری لنکا تا ویسٹ انڈیز مزدے یوہے واجہ چھوزے کشیر چھے مضبوط میری کرکیٹ مزدے
D:\pro\koice\dataset\wavs\audio0000576.wav|بیٹھ تیار کرنے کے آئے کے بڑے مرکز رہیں گے وطلان نمیدانم کی منزل بودھ شب جائے کی من بودھم دل کے سازس مذراب دنول یہ کلام بوئیس تو چھے
D:\pro\koice\dataset\wavs\audio0000577.wav|امیر خسرو چاہتا سپیما یسن از ساتھ تو زتو ہیم ورس نویدی لیندیس نظام دین علاقہ سپند اکیدت تحت رام سانی منعاونی یوان چو
D:\pro\koice\dataset\wavs\audio0000578.wav|امیر خسرو سنی ورس کے سلسل اسمزائی سری نگری کے مختلف آستانین مجھ سے تقریب و منقط کرنے یہ دوران تینزن صوفی رویجن تو روحنی کمالن ویچنے کرنے
D:\pro\koice\dataset\wavs\audio0000579.wav|آئے تا ون ناوز امیر خسرو سنز کل ہم شہری چی مل سار اتحاد تا انسانیت کن آلہ اصولن ہن درز دیوان نیشنل کانفرنسک صدر فاروق عبداللہ
D:\pro\koice\dataset\wavs\audio0000580.wav|خسروز شاندار لبزن مز خراج اکیدت پیش کرمود یا پہلے آواز گوجواری حضرت آخوند عبدالسلام نکش بندی انہوں نے سالان ورس اکیدت احترام سان منام
